customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,IsMonthToMonth,ContractStability,IsElectronicCheck,PaymentStability,FinancialRiskScore,TenureRisk,IsNewCustomer,IsVeryNewCustomer,TenureSegment,LifecycleValue,RevenueAcceleration,HasTechSupport,HasOnlineSecurity,HasBackup,ProtectionScore,FullyProtected,NoProtection,ServiceVulnerability,ServiceCount,RevenuePerService,PriceDeviation,IsPriceSensitive,EstimatedMargin,CumulativeProfit,DigitalAdoption,IsStreamingUser,IsPureStreaming,ContractValueAlignment,RiskyNewCustomer,VulnerableHighValue,UnstableCustomer,EarlyServiceOverload,MonthlyCharges_ZScore,TotalCharges_ZScore,ChargesPercentile,TenurePercentile,ExpectedTotalCharges,ChargesConsistency,ChurnRiskScore,RiskCategory,DataSegment,SegmentName
7321-ZNSLA,Male,0,Yes,Yes,13,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,40.55,590.35,No,0,1.0,0,0.33,0.08039999999999999,0.3384654251067422,0,0,Growing,527.15,1.6178571428571473,1,1,1,3,0,0,0.25,4,8.11,-41.400000000000006,1,0.5499999999999972,7.149999999999963,0.5,0,0,0,0,0,0,0,-0.8046983579993692,-0.7467925377037582,0.26487292347011215,0.3181882720431634,527.15,0.88033702546625,0.21275635627668554,Low Risk,0,Digital Natives
6941-KXRRV,Female,1,Yes,No,48,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),58.95,2789.7,No,0,0.5,0,0.67,0.039599999999999996,0.01831563888873418,0,0,Established,2829.6000000000004,-2.0173469387755176,0,0,1,1,0,0,0.75,4,11.790000000000001,-23.0,1,18.950000000000003,909.6000000000001,0.75,1,0,0,0,0,0,0,-0.1931570619382357,0.22417594155682868,0.400823512707653,0.677623171943774,2829.6000000000004,0.9859040486116016,0.19343890972218356,Low Risk,3,Basic Users
3721-CNEYS,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.95,137.95,Yes,1,0.0,1,0.0,1.0,0.8464817248906141,1,1,Onboarding,141.9,-24.966666666666676,0,0,0,0,0,1,1.0,2,23.650000000000002,1.6500000000000057,0,40.95,81.9,0.25,0,0,0,1,0,1,0,0.20567421810163386,-0.9465179747726602,0.5116427658668181,0.10556581002413744,141.9,0.9723582925122463,0.9366204312226535,Critical Risk,4,Growth Potentials
8727-JQFHV,Male,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1123.15,No,0,1.0,0,0.33,0.08039999999999999,0.008651695203120634,0,0,Loyal,1182.75,-1.3853448275862057,0,0,0,0,0,1,0.0,1,10.375,0.5500000000000007,0,-4.25,-242.25,0.0,0,0,0,0,0,0,0,-1.462769970065154,-0.5115721290602768,0.15760329405083062,0.766860712764447,1182.75,0.9496515311510032,0.13030292380078015,Low Risk,2,Premium Loyalists
9475-NNDGC,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.15,7953.25,No,0,0.5,0,0.67,0.039599999999999996,0.0026941657785782246,0,0,Loyal,8033.650000000001,-2.6881944444444485,1,0,1,3,0,0,0.25,7,14.14375,9.050000000000011,0,58.150000000000006,4128.650000000001,0.75,1,0,0,0,0,0,0,1.608230886241842,2.5037786837697573,0.9842396705949169,0.9366037200056794,8033.650000000001,0.9899933413403197,0.08953354144464457,Low Risk,5,Flight Risks
1355-KUSBG,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.8,349.8,No,1,0.0,1,0.0,1.0,0.5580351457700471,1,0,First Year,341.59999999999997,-5.074999999999996,0,0,0,0,0,1,1.0,2,16.266666666666666,-20.5,1,18.799999999999997,131.59999999999997,0.0,0,0,0,1,0,1,0,-0.5305018529719588,-0.8529904905926273,0.30988215249183587,0.21965071702399547,341.59999999999997,0.9760653823701108,0.8895087864425117,Critical Risk,1,Value Seekers
3688-FTHLT,Female,0,No,No,16,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.05,1067.05,No,1,0.0,0,0.67,0.4666,0.26359713811572677,0,0,Growing,1008.8,-0.2823529411764696,0,0,0,0,0,1,1.0,3,15.7625,-11.524999999999991,1,28.049999999999997,448.79999999999995,0.5,1,0,0,0,0,0,0,-0.056889707924613786,-0.5363391428082109,0.4322021865682238,0.35645321595910834,1008.8,0.9423153099623688,0.4792092845289317,Moderate Risk,3,Basic Users
0899-LIIBW,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,3527.3,No,1,0.0,1,0.0,1.0,0.05881647164242988,0,0,Established,3428.8999999999996,-0.06999999999999318,0,0,0,1,0,0,0.75,5,16.808333333333334,10.299999999999997,0,55.849999999999994,1898.8999999999999,0.0,1,0,0,0,0,1,0,1.1994288242009752,0.5498114021713781,0.8865540252733211,0.5497657248331677,3428.8999999999996,0.9713111169421847,0.7147041179106075,Critical Risk,4,Growth Potentials
2568-OIADY,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,3762.0,Yes,1,0.0,1,0.0,1.0,0.04580631417262147,0,0,Established,3681.5,-0.5,0,0,0,1,0,0,0.75,5,16.583333333333332,8.950000000000003,0,54.5,2016.5,0.25,1,0,0,0,0,1,0,1.15456030519649,0.6534266985464251,0.8637654408632685,0.5785886696010223,3681.5,0.9781398506449422,0.6864515785431554,High Risk,4,Growth Potentials
1384-RCUXW,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.55,1248.9,No,1,0.0,0,0.33,0.5074,0.26359713811572677,0,0,Growing,1288.8,-7.085294117647052,0,0,1,1,0,0,0.75,3,20.1375,5.9750000000000085,0,45.55,728.8,0.5,0,0,0,0,0,0,0,0.5247392421335293,-0.45605605100675245,0.6343177623171944,0.35645321595910834,1288.8,0.969064971313382,0.44348928452893166,Moderate Risk,4,Growth Potentials
5825-XJOCM,Male,0,No,Yes,48,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),64.4,3035.35,No,0,0.5,0,0.67,0.039599999999999996,0.01831563888873418,0,0,Established,3091.2000000000003,-2.4540816326530717,0,1,1,3,0,0,0.25,5,10.733333333333334,-26.14999999999999,1,19.400000000000006,931.2000000000003,1.0,0,0,0,0,0,0,0,-0.012021188920128179,0.33262544115005543,0.43923044157319324,0.677623171943774,3091.2000000000003,0.9819384257163184,0.06843890972218354,Low Risk,5,Flight Risks
6848-YLDFR,Male,0,Yes,Yes,58,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),75.2,4300.8,No,0,0.5,0,1.0,0.0,0.00795994384870645,0,0,Loyal,4361.6,-2.305084745762713,1,0,1,2,0,0,0.5,6,10.742857142857144,-23.549999999999997,1,25.200000000000003,1461.6000000000001,0.75,1,0,0,0,0,0,0,0.3469269631157543,0.8912959856656214,0.5608405509016045,0.7762317194377396,4361.6,0.9860633567138861,0.12698998596217662,Low Risk,5,Flight Risks
8125-QPFJD,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.9,6065.3,No,0,1.0,0,0.67,0.039599999999999996,0.0024787521766663585,0,0,Loyal,6112.8,-1.813698630136983,1,1,0,3,0,0,0.25,7,10.6125,-19.19999999999999,1,29.900000000000006,2152.8,0.75,1,0,1,0,0,0,0,0.6693155811479823,1.6702869973987724,0.6867102087178759,0.9743717165980406,6112.8,0.9922306912231346,0.08947968804416659,Low Risk,5,Flight Risks
2320-YKQBO,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,144.95,No,1,0.0,0,0.33,0.5074,0.5580351457700471,1,0,First Year,135.1,-1.1812500000000021,0,0,0,0,0,1,0.0,1,9.65,-0.8999999999999986,0,-5.699999999999999,-39.89999999999999,0.0,0,0,1,1,0,0,0,-1.5109620830699715,-0.9434276165509928,0.015973306829476074,0.21965071702399547,135.1,0.9276267450404115,0.41709878644251175,Moderate Risk,1,Value Seekers
1193-RTSLK,Female,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.9,3233.6,Yes,1,0.0,0,1.0,0.427,0.042143843509276406,0,0,Established,3188.2000000000003,-0.987179487179489,0,1,1,3,0,0,0.25,5,13.983333333333334,-6.6499999999999915,0,38.900000000000006,1478.2000000000003,1.0,0,0,0,0,0,0,0,0.6360796411446599,0.4201488007851346,0.6666193383501349,0.5873917364759336,3188.2000000000003,0.9857644550357457,0.20998596087731908,Low Risk,3,Basic Users
2302-ANTDP,Female,1,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.45,5438.9,Yes,1,0.0,1,0.0,1.0,0.01831563888873418,0,0,Established,5637.6,-6.452040816326544,1,1,1,4,1,0,0.0,8,13.05,7.549999999999997,0,57.45,2757.6000000000004,0.5,1,0,0,0,0,1,0,1.7511454282561285,1.3937440845341387,0.998722135453642,0.677623171943774,5637.6,0.9647607562160819,0.5045789097221836,High Risk,0,Digital Natives
5923-GXUOC,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,1081.45,Yes,1,0.0,1,0.0,1.0,0.4345982085070782,1,0,First Year,1044.0,-6.086363636363643,0,1,1,3,0,0,0.25,7,13.05,0.30000000000001137,0,49.400000000000006,494.00000000000006,0.75,1,0,0,1,0,1,0,1.3174164112127704,-0.5299818344664953,0.9173647593355104,0.2715462161010933,1044.0,0.9641626794258373,0.6336495521267695,High Risk,0,Digital Natives
4973-RLZVI,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.65,2308.6,No,0,0.5,0,1.0,0.0,0.0820849986238988,0,0,Established,2239.5,-0.17903225806452383,1,1,1,4,1,0,0.0,7,9.33125,-29.44999999999999,1,19.650000000000006,589.5000000000002,0.75,1,0,0,0,0,0,0,0.32864719611392706,0.01178003577909058,0.5476359505892375,0.5119267357660088,2239.5,0.9691586699397456,0.045521249655974705,Low Risk,5,Flight Risks
7869-ZYDST,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.05,1882.8,No,1,0.0,0,1.0,0.427,0.07552184450877376,0,0,Established,1830.55,-0.21249999999999858,0,0,0,0,0,1,1.0,3,14.7625,-15.524999999999991,1,24.049999999999997,745.55,0.5,1,0,0,0,0,0,0,-0.18983346793790365,-0.1762020400474754,0.4017464148800227,0.5216527048132897,1830.55,0.9714722502798177,0.41833046112719346,Moderate Risk,3,Basic Users
4501-UYKBC,Female,1,No,No,46,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),69.1,3255.35,No,0,0.5,0,1.0,0.0,0.02163737071949309,0,0,Established,3178.6,0.16276595744680833,1,0,0,2,0,0,0.5,5,11.516666666666666,-21.450000000000003,1,24.099999999999994,1108.5999999999997,0.5,1,0,0,0,0,0,0,0.14418772909548702,0.42975098525960104,0.47131904018174076,0.658171233849212,3178.6,0.9758617436155491,0.15540934267987327,Low Risk,3,Basic Users
1215-EXRMO,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,1067.65,No,0,1.0,0,0.33,0.08039999999999999,0.015503853599009314,0,0,Loyal,1027.5,0.38431372549019827,0,0,0,0,0,1,0.0,1,10.275,0.3500000000000014,0,-4.449999999999999,-222.49999999999997,0.0,0,0,0,0,0,0,0,-1.4694171580658184,-0.5360742549606394,0.1472383927303706,0.6963651852903592,1027.5,0.9609625668449197,0.13201596339975233,Low Risk,2,Premium Loyalists
2305-MRGLV,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.55,2065.4,No,1,0.0,0,0.67,0.4666,0.09697196786440505,0,0,Established,2143.4,-5.329310344827576,1,0,0,1,0,0,0.75,3,19.1375,1.9750000000000085,0,41.55,1163.3999999999999,0.25,0,0,0,0,0,0,0,0.39179548212023946,-0.09558783843655248,0.5821382933409058,0.4925457901462445,2143.4,0.9636261891438165,0.4125529919661013,Moderate Risk,3,Basic Users
8404-VIOMB,Female,0,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.5,4136.4,No,0,1.0,0,0.67,0.039599999999999996,0.004086771438464067,0,0,Loyal,4125.0,-0.762686567164188,1,1,1,4,1,0,0.0,7,7.8125,-41.599999999999994,1,7.5,495.0,1.0,1,1,0,0,0,0,0,-0.07516947492644105,0.8187167154310334,0.4309243220218657,0.8597188697998012,4125.0,0.9972370334464373,0.014881692859616014,Low Risk,5,Flight Risks
5233-GEEAX,Male,1,No,No,8,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.4,221.9,Yes,1,0.0,1,0.0,1.0,0.513417119032592,1,0,First Year,235.2,-4.744444444444444,0,0,0,1,0,0,0.75,2,9.799999999999999,-39.9,1,-0.6000000000000014,-4.800000000000011,0.25,0,0,1,1,0,1,0,-1.1752790890364146,-0.9094557500999494,0.23044157319324152,0.237682805622604,235.2,0.9436917866215073,0.803354279758148,Critical Risk,1,Value Seekers
2359-KLTEK,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.9,3848.0,No,1,0.0,0,0.67,0.4666,0.03282165832666321,0,0,Established,3890.9,-3.2809523809523853,0,0,0,1,0,0,0.75,5,15.816666666666668,4.3500000000000085,0,49.900000000000006,2045.9000000000003,0.5,1,0,0,0,0,0,0,1.001674981181207,0.6913939566983384,0.8132897912821241,0.6135879596762743,3890.9,0.9889771062976952,0.37151541458166576,Moderate Risk,3,Basic Users
5304-EFJLP,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.65,8022.85,No,0,1.0,0,0.67,0.039599999999999996,0.0024787521766663585,0,0,Loyal,8038.8,-1.7479452054794535,1,0,1,3,0,0,0.25,7,13.95625,7.550000000000011,0,56.650000000000006,4078.8,0.75,1,0,1,0,0,0,0,1.5583769762368582,2.53450567408805,0.9806190543802357,0.9743717165980406,8038.8,0.9980161198039752,0.08947968804416659,Low Risk,5,Flight Risks
2673-ZALNP,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,173.15,No,0,0.5,0,0.33,0.08039999999999999,0.5580351457700471,1,0,First Year,139.29999999999998,1.7437500000000021,0,0,0,0,0,1,0.0,1,9.95,-0.3000000000000007,0,-5.100000000000001,-35.70000000000001,0.0,0,0,0,0,0,0,0,-1.491020519067978,-0.9309778877151328,0.07773675990345023,0.21965071702399547,139.29999999999998,0.7587312900926584,0.2676487864425118,Low Risk,1,Value Seekers
9184-GALIL,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,781.25,No,1,0.0,0,0.33,0.5074,0.042143843509276406,0,0,Established,777.1,-0.41794871794871824,0,0,0,0,0,1,0.0,1,10.225,0.25,0,-4.550000000000001,-172.90000000000003,0.0,0,0,1,0,0,0,0,-1.4727407520661506,-0.6625140542014297,0.13914525060343605,0.5873917364759336,777.1,0.9946664953090862,0.28812596087731907,Low Risk,1,Value Seekers
4393-RYCRE,Male,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.05,4510.8,No,0,0.5,1,0.0,0.573,0.025561533206507402,0,0,Established,4666.2,-5.809999999999988,0,1,1,3,0,0,0.25,7,13.25625,1.9500000000000028,0,51.05,2246.2,0.75,1,0,0,0,0,0,0,1.3722557122182522,0.9840067323156422,0.9405083061195513,0.6406360925741872,4666.2,0.9667038052793967,0.28194038330162685,Low Risk,0,Digital Natives
9746-MDMBK,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.45,5317.8,No,0,0.5,0,0.67,0.039599999999999996,0.019907342077733686,0,0,Established,5332.150000000001,-2.6624999999999943,1,1,1,4,1,0,0.0,8,12.605555555555556,3.549999999999997,0,53.45,2512.15,1.0,1,0,0,0,0,0,0,1.6182016682428386,1.3402808872992935,0.9853755501916797,0.6682521652704814,5332.150000000001,0.9973092825065861,0.01883683551943342,Low Risk,5,Flight Risks
3162-ZJZFU,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.55,4779.45,No,1,0.0,1,0.0,1.0,0.012074413323532873,0,0,Loyal,4905.15,-4.041666666666671,1,0,1,2,0,0,0.5,5,15.424999999999999,2.0,0,47.55,2520.1499999999996,0.5,1,0,0,0,0,1,0,0.9235705221733989,1.1026102660657757,0.7834019593923044,0.7271759193525487,4905.15,0.974379095624879,0.6030186033308832,High Risk,0,Digital Natives
8404-GFGCZ,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,65.6,250.1,No,1,0.0,1,0.0,1.0,0.7165313105737893,1,0,First Year,262.4,-15.579999999999998,0,0,0,1,0,0,0.75,4,13.12,-16.35000000000001,1,25.599999999999994,102.39999999999998,0.0,1,0,0,1,0,1,0,0.0278619390838584,-0.8970060212640896,0.4517251171375834,0.163353684509442,262.4,0.9533029612756265,0.8791328276434472,Critical Risk,4,Growth Potentials
8875-AKBYH,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,1745.2,No,1,0.0,1,0.0,1.0,0.18887560283756183,0,0,Growing,1687.0,-1.2452380952380935,0,0,0,0,0,1,1.0,3,21.0875,9.775000000000006,0,49.349999999999994,986.9999999999999,0.25,1,0,0,0,0,1,0,0.6510358141461546,-0.23694965309053662,0.6740735482038904,0.4036632116995598,1687.0,0.965521327014218,0.7722189007093904,Critical Risk,4,Growth Potentials
4432-ADRLB,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.65,74.9,Yes,1,0.0,0,0.33,0.5074,0.8464817248906141,1,1,Onboarding,89.3,-19.68333333333333,0,0,0,0,0,1,1.0,2,14.883333333333333,-24.65,1,14.649999999999999,29.299999999999997,0.0,0,0,0,1,0,0,0,-0.6684310039857471,-0.974353272754964,0.2816271475223626,0.10556581002413744,89.3,0.8405315614617941,0.6892104312226536,High Risk,1,Value Seekers
0533-UCAAU,Male,1,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),71.1,4140.1,No,0,0.5,0,1.0,0.0,0.008651695203120634,0,0,Loyal,4052.7,0.28103448275862775,0,0,1,2,0,0,0.5,5,11.85,-19.450000000000003,1,26.099999999999994,1487.6999999999996,0.75,1,0,0,0,0,0,0,0.21065960910213194,0.820350190491058,0.514269487434332,0.766860712764447,4052.7,0.9784394503786663,0.12716292380078018,Low Risk,5,Flight Risks
1394-SUIUH,Female,1,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.15,3670.5,No,1,0.0,1,0.0,1.0,0.025561533206507402,0,0,Established,3746.6000000000004,-3.583333333333343,1,1,1,3,0,0,0.25,5,14.191666666666668,-5.3999999999999915,0,40.150000000000006,1766.6000000000004,0.75,0,0,0,0,0,1,0,0.677624566148813,0.6130313017917731,0.6913957120545222,0.6406360925741872,3746.6000000000004,0.9796936706158608,0.5313903833016268,High Risk,0,Digital Natives
3521-MNKLV,Male,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.7,1167.8,No,1,0.0,0,0.33,0.5074,0.1353352832366127,0,0,Growing,1192.8000000000002,-2.9880000000000067,0,0,0,1,0,0,0.75,3,12.425,-24.874999999999986,1,14.700000000000003,352.80000000000007,0.25,0,0,0,0,0,0,0,-0.5005895069689685,-0.4918600584034986,0.3208149936106773,0.4491693880448672,1192.8000000000002,0.9790584687552352,0.43642382080915315,Moderate Risk,4,Growth Potentials
2533-TIBIX,Male,0,Yes,Yes,15,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,469.65,No,1,0.0,0,0.67,0.4666,0.2865047968601901,0,0,Growing,453.0,-0.8468750000000007,0,1,0,1,0,0,0.75,2,10.066666666666666,-39.099999999999994,1,0.1999999999999993,2.9999999999999893,0.75,0,0,1,0,0,0,0,-1.1486903370337564,-0.8000791430402225,0.23583700127786456,0.34374556297032516,453.0,0.9633259911894274,0.40993619921504754,Moderate Risk,3,Basic Users
8993-PHFWD,Female,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,58.9,Yes,1,0.0,1,0.0,1.0,0.7788007830714049,1,1,Onboarding,75.75,-10.525,0,0,0,0,0,1,1.0,1,12.625,5.050000000000001,0,0.25,0.75,0.0,0,0,1,1,0,1,0,-1.3132082400502028,-0.9814169486902037,0.20921482322873775,0.13666051398551754,75.75,0.780456026058632,0.9447001957678511,Critical Risk,1,Value Seekers
1565-RHDJD,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),84.05,333.55,Yes,1,0.0,0,0.67,0.4666,0.7165313105737893,1,0,First Year,336.2,-17.33999999999999,0,0,1,2,0,0,0.5,4,16.81,2.0999999999999943,0,44.05,176.2,0.5,0,0,0,1,0,0,0,0.641065032145158,-0.8601645364643551,0.6681811727956837,0.163353684509442,336.2,0.9921411625148281,0.4924428276434473,Moderate Risk,3,Basic Users
7137-RYLPP,Male,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,3171.15,Yes,1,0.0,1,0.0,1.0,0.04580631417262147,0,0,Established,3170.9,-2.2486842105263207,0,0,0,0,0,1,1.0,3,21.425,11.125000000000014,0,50.7,1875.9,0.25,1,0,0,0,0,1,0,0.6959043331506402,0.3925783906504023,0.7033934402953287,0.5785886696010223,3170.9,0.9999211828872284,0.7364515785431552,Critical Risk,4,Growth Potentials
3765-JXVKY,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,1,0.0,1,0.0,1.0,0.9200444146293233,1,1,Onboarding,74.7,-37.35,0,0,1,1,0,0,0.75,3,18.675,0.1250000000000142,0,39.7,39.7,0.5,0,0,0,1,0,1,0,0.3303089931140931,-0.9744415687041545,0.5487718301860003,0.04515121397131904,74.7,1.0,0.8800111036573308,Critical Risk,4,Growth Potentials
5092-STPKP,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.35,1381.2,No,1,0.0,0,1.0,0.427,0.1353352832366127,0,0,Growing,1352.4,-1.1019999999999968,1,1,0,2,0,0,0.5,4,11.27,-25.6,1,16.35,392.40000000000003,0.5,0,0,0,0,0,0,0,-0.27957050594687416,-0.39764828061723934,0.391097543660372,0.4491693880448672,1352.4,0.9787202600857101,0.33328382080915314,Moderate Risk,3,Basic Users
7330-WZLNC,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.8,455.5,Yes,1,0.0,1,0.0,1.0,0.6592406302004438,1,0,First Year,454.0,-14.883333333333326,0,0,1,1,0,0,0.75,4,18.16,8.849999999999994,0,50.8,254.0,0.5,1,0,0,1,0,1,0,0.8654076271675846,-0.8063260814454501,0.7686355246343888,0.18529035922192247,454.0,0.9967032967032967,0.814810157550111,Critical Risk,4,Growth Potentials
0114-PEGZZ,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.55,3645.5,No,1,0.0,1,0.0,1.0,0.06392786120670757,0,0,Established,3549.15,-0.3294117647058812,0,0,1,2,0,0,0.5,6,15.364285714285714,8.799999999999997,0,57.55,1899.1499999999999,0.25,1,0,0,0,0,1,0,1.422109622223236,0.6019943081429612,0.9513701547635951,0.540607695584268,3549.15,0.9728603016773939,0.640981965301677,High Risk,0,Digital Natives
3359-DSRKA,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,1158.85,No,0,1.0,0,0.33,0.08039999999999999,0.00795994384870645,0,0,Loyal,1151.3000000000002,-0.2084745762711897,0,0,0,0,0,1,0.0,1,9.925,-0.34999999999999787,0,-5.149999999999999,-298.69999999999993,0.25,0,0,0,0,0,0,0,-1.4926823160681442,-0.4958113021297733,0.07141842964645748,0.7762317194377396,1151.3000000000002,0.9934478868350258,0.10512998596217661,Low Risk,2,Premium Loyalists
8639-NHQEI,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.9,6954.15,No,0,1.0,0,0.67,0.039599999999999996,0.0024787521766663585,0,0,Loyal,6904.8,-0.6376712328767269,0,1,1,2,0,0,0.5,5,15.983333333333334,5.3500000000000085,0,50.900000000000006,3664.8,1.0,1,0,1,0,0,0,0,1.0349109211845293,2.0626962695886344,0.8307539400823513,0.9743717165980406,6904.8,0.9928538330099338,0.1144796880441666,Low Risk,5,Flight Risks
7161-DFHUF,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,1672.1,No,0,1.0,0,0.33,0.08039999999999999,0.0026941657785782246,0,0,Loyal,1693.3500000000001,-0.62638888888889,0,0,0,0,0,1,0.0,1,11.925,3.650000000000002,0,-1.1499999999999986,-81.64999999999989,0.0,0,0,0,0,0,0,0,-1.3597385560548543,-0.269221822519663,0.1705949169388045,0.9366037200056794,1693.3500000000001,0.9874583173488357,0.12881354144464455,Low Risk,2,Premium Loyalists
